destination;probe;1_min/avg/max;2_min/avg/max;3_min/avg/max;4_min/avg/max;5_min/avg/max;6_min/avg/max;7_min/avg/max;8_min/avg/max;9_min/avg/max;10_min/avg/max;11_min/avg/max;12_min/avg/max;13_min/avg/max;14_min/avg/max;15_min/avg/max;16_min/avg/max;17_min/avg/max;18_min/avg/max;19_min/avg/max;20_min/avg/max;21_min/avg/max;22_min/avg/max;23_min/avg/max;24_min/avg/max;25_min/avg/max;26_min/avg/max;27_min/avg/max;28_min/avg/max;29_min/avg/max;30_min/avg/max;31_min/avg/max;32_min/avg/max;33_min/avg/max;34_min/avg/max;35_min/avg/max;36_min/avg/max
198.11.132.23;FranceIX;[153.218744, 153.564356, 153.748122];[153.387618, 153.4705843333, 153.513698];[153.490064, 153.5198973333, 153.554201];[153.316806, 153.4407343333, 153.519942];[153.500198, 153.5542596667, 153.60127];[153.56535, 153.650001, 153.755016];[153.557841, 153.7558716667, 153.905655];[153.417717, 153.595754, 153.808214];[153.417557, 153.478433, 153.595464];[153.270203, 153.5759093333, 153.825513];[153.394148, 153.4812873333, 153.590694];[153.401383, 153.688539, 153.984253];[153.615059, 153.642139, 153.689425];[153.460625, 153.474851, 153.503243];[153.347605, 153.5079183333, 153.59704];[153.522223, 153.6996663333, 153.944523];[153.402192, 153.625153, 153.866832];[153.614157, 153.7108486667, 153.812485];[153.479149, 153.5638926667, 153.660348];[153.447126, 153.5028266667, 153.538962];[153.426886, 153.6134233333, 153.78959];[153.421411, 153.4780643333, 153.550582];[153.482954, 153.5985036667, 153.805339];[153.361919, 153.5193236667, 153.639017];[153.533557, 153.5607323333, 153.607449];[153.68639, 153.7459056667, 153.776211];[153.400154, 153.4979053333, 153.628473];[153.389137, 153.452497, 153.567621];[153.514687, 153.5998353333, 153.725377];[153.50116, 153.675899, 153.788255];[153.388003, 153.513422, 153.588814];[153.425071, 153.509053, 153.596334];[153.316246, 153.4000696667, 153.522773];[153.442131, 153.5279436667, 153.618038];[153.42464, 153.504586, 153.590015];[153.465061, 153.5809833333, 153.664026]
198.11.132.23;mPlane;[158.685, 159.111, 159.34];[158.647, 158.6703333333, 158.686];[158.563, 158.612, 158.7];[164.644, 165.6496666667, 167.206];[158.554, 158.5796666667, 158.595];[166.667, 167.2556666667, 167.948];[158.746, 162.1996666667, 164.339];[158.61, 158.6393333333, 158.658];[158.554, 158.6413333333, 158.803];[158.623, 158.6336666667, 158.65];[162.419, 163.3723333333, 164.079];[158.728, 165.2083333333, 169.324];[158.627, 158.6393333333, 158.653];[158.519, 158.7266666667, 159.087];[165.082, 167.3473333333, 169.263];[159.85, 160.4643333333, 161.328];[158.555, 158.616, 158.671];[158.578, 161.7756666667, 168.051];[160.911, 162.519, 163.538];[158.512, 158.618, 158.687];[158.539, 160.1986666667, 163.512];[158.595, 163.3596666667, 165.816];[159.347, 160.2663333333, 161.075];[158.671, 164.2846666667, 169.503];[167.827, 168.284, 168.883];[158.623, 160.9646666667, 165.406];[161.28, 166.163, 169.902];[158.591, 158.6636666667, 158.763];[158.601, 158.685, 158.802];[158.746, 165.0153333333, 168.564];[158.579, 158.7103333333, 158.827];[158.645, 162.3233333333, 169.579];[158.571, 159.231, 160.506];[158.742, 162.2486666667, 167.86];[160.986, 163.58, 165.17];[158.754, 158.805, 158.891]
198.11.132.23;LISP-Lab;[174.385615, 175.7544016667, 178.03108];[174.523745, 175.0327533333, 175.942625];[174.258755, 177.8929666667, 185.019285];[174.209075, 176.916245, 178.45683];[174.510215, 175.1172516667, 176.152455];[174.29906, 174.652925, 175.192675];[174.37056, 174.9090933333, 175.45239];[174.550955, 175.4673266667, 177.1891];[175.3173, 180.9557083333, 188.14515];[173.89894, 175.9049683333, 178.85233];[176.03252, 176.80228, 178.311785];[174.61574, 180.6670766667, 183.78558];[174.34911, 187.6563416667, 201.32917];[174.35027, 174.3838783333, 174.40584];[174.48765, 178.6329883333, 185.21925];[174.41738, 174.85851, 175.344715];[174.17625, 174.4226216667, 174.761995];[174.129845, 180.3556383333, 188.988755];[174.241265, 176.3406983333, 179.63815];[176.14287, 182.111575, 190.764745];[191.458355, 192.10955, 192.582435];[184.437375, 196.08541, 202.26505];[174.340365, 176.8957016667, 180.71922];[174.29282, 177.5464216667, 180.57076];[-1, -1, -1];[175.061595, 177.136455, 180.28179];[-1, -1, -1];[176.162215, 178.803175, 181.96572];[174.953425, 175.3806983333, 175.852745];[174.434705, 177.3410983333, 182.931725];[174.31958, 177.19915, 178.66062];[174.594225, 176.5381616667, 180.36359];[183.70006, 188.4110866667, 191.91174];[174.17049, 177.8238333333, 184.966805];[174.3732, 174.6895066667, 175.25988];[174.054795, 175.1778066667, 176.792675]
198.11.132.23;rmd;[157.653525, 157.92352, 158.06072];[157.45486, 157.8205016667, 158.016515];[157.463675, 157.7560083333, 157.99334];[157.39064, 157.7578, 158.227755];[157.99215, 158.082545, 158.249385];[157.4382, 157.8455133333, 158.171955];[157.86442, 158.2006583333, 158.416535];[157.65499, 157.8590133333, 157.989355];[157.56126, 157.8774516667, 158.26635];[157.625495, 158.02022, 158.22422];[157.518785, 157.8356016667, 158.14186];[157.85381, 158.066705, 158.28054];[157.43415, 159.9204933333, 164.02851];[157.58964, 158.0149766667, 158.282715];[157.89869, 157.99425, 158.113845];[157.693185, 157.8697433333, 158.119775];[157.57214, 157.7417616667, 157.97341];[157.426865, 157.524425, 157.623205];[157.83906, 158.0049983333, 158.300155];[157.694, 157.78389, 157.912955];[157.467685, 157.9519983333, 158.248535];[157.809075, 157.9270833333, 158.082085];[157.311, 157.6464416667, 158.23935];[157.41538, 157.574625, 157.724655];[157.8214, 158.012745, 158.111565];[157.637195, 157.665825, 157.694135];[157.95696, 158.1684, 158.426605];[157.690455, 157.80457, 157.98027];[157.485895, 157.7726316667, 157.977945];[157.736295, 157.8582333333, 158.05529];[157.50166, 157.6095333333, 157.7697];[157.62218, 157.9411033333, 158.11985];[152.917735, 153.3460383333, 153.71601];[153.14544, 153.49743, 153.916325];[153.5627, 153.668685, 153.726585];[152.95901, 153.3824883333, 154.074255]
199.181.131.249;mPlane;[136.809, 137.2443333333, 137.835];[136.773, 136.8893333333, 137.099];[136.701, 138.2413333333, 141.225];[136.812, 138.605, 142.173];[137.039, 137.388, 138.064];[142.08, 143.093, 144.068];[137.158, 142.725, 145.97];[143.147, 143.685, 144.257];[137.018, 142.3043333333, 146.097];[136.685, 137.4566666667, 138.883];[136.801, 137.6006666667, 138.333];[136.731, 140.0046666667, 145.319];[140.999, 143.542, 147.469];[136.721, 140.9786666667, 147.349];[136.736, 137.052, 137.675];[137.209, 137.9446666667, 139.334];[139.941, 140.321, 140.99];[140.116, 142.5533333333, 146.203];[136.675, 137.68, 139.602];[136.908, 140.757, 143.605];[136.712, 136.843, 137.022];[136.728, 136.8466666667, 137.037];[136.721, 137.3876666667, 138.685];[136.935, 141.029, 149.161];[145.712, 146.6766666667, 147.732];[136.796, 138.0483333333, 139.622];[137.641, 143.9883333333, 147.297];[137.859, 139.1936666667, 139.96];[137.006, 137.386, 138.05];[145.67, 146.3926666667, 147.568];[140.206, 142.978, 144.929];[136.782, 137.049, 137.24];[141.78, 142.2906666667, 142.909];[137.043, 139.5626666667, 140.874];[138.289, 139.7683333333, 141.446];[136.764, 136.869, 137.052]
199.181.131.249;rmd;[144.545025, 144.76589, 145.0414];[144.212765, 144.6923066667, 144.97523];[144.560725, 144.759375, 144.98085];[144.23875, 144.6707883333, 145.162705];[144.459015, 144.716585, 145.078315];[144.19167, 144.760325, 145.084065];[144.196975, 144.5165666667, 144.740235];[144.511125, 144.6493516667, 144.84424];[144.0282, 144.3616616667, 144.56347];[144.410675, 144.53984, 144.637915];[144.125345, 144.4990483333, 144.704485];[144.36253, 144.4136983333, 144.441875];[144.41677, 144.64064, 144.92326];[144.66956, 144.8487216667, 145.157115];[144.5455, 144.71205, 144.95559];[144.18622, 144.5268816667, 144.780655];[144.34249, 144.6679533333, 145.175465];[144.691185, 144.8116266667, 144.96516];[144.21048, 144.4687933333, 144.666365];[144.46853, 144.6121316667, 144.720475];[144.232765, 144.3942433333, 144.49985];[144.28324, 144.40039, 144.61322];[144.51861, 144.8390716667, 145.13842];[144.55944, 144.67804, 144.853265];[144.147535, 144.4573016667, 145.02483];[144.20843, 144.3307883333, 144.50512];[144.222605, 144.6654883333, 145.242425];[144.677885, 144.808235, 144.87707];[144.571185, 144.829615, 145.179335];[144.690955, 144.9105283333, 145.15635];[144.10033, 144.6351133333, 145.05493];[144.203965, 144.7292683333, 145.14266];[144.27735, 144.554615, 144.83687];[144.35064, 144.4843283333, 144.71606];[144.10243, 144.816075, 145.586005]
199.181.131.249;FranceIX;[152.218783, 152.420155, 152.526971];[152.126498, 152.3023506667, 152.56168];[152.133262, 152.2589653333, 152.416846];[152.180846, 152.2710263333, 152.335728];[152.110993, 152.30936, 152.500418];[152.29974, 152.4246816667, 152.557225];[152.254102, 152.434349, 152.709602];[152.267901, 152.4789603333, 152.738796];[152.161451, 152.3248913333, 152.498947];[152.195339, 152.3462796667, 152.475508];[152.370176, 152.4076686667, 152.439629];[152.061996, 152.2645903333, 152.404101];[152.129097, 152.26825, 152.440244];[152.130197, 152.3642106667, 152.53461];[152.258712, 152.3521833333, 152.512487];[152.108794, 152.2435543333, 152.422995];[152.267787, 152.375126, 152.449099];[152.215424, 152.3699393333, 152.495097];[152.344783, 152.4717846667, 152.580304];[152.081684, 152.368562, 152.65667];[152.375712, 152.511253, 152.713853];[152.123813, 152.336572, 152.573204];[152.293006, 152.5804086667, 153.01838];[152.486133, 152.7996056667, 153.298682];[152.196549, 152.489798, 152.826216];[152.099643, 152.251737, 152.369247];[152.084085, 152.4762776667, 152.771669];[152.075515, 152.2974303333, 152.540215];[152.094744, 152.5127673333, 152.920043];[152.210254, 152.310043, 152.407575];[152.174401, 152.6555166667, 153.135718];[152.549411, 152.796106, 153.127679];[152.188395, 152.3978676667, 152.732946];[152.463218, 152.6568846667, 152.965641];[152.276047, 152.3662056667, 152.455023];[152.115354, 153.198953, 154.239521]
199.181.131.249;LISP-Lab;[153.6269, 154.1012116667, 154.787275];[153.986285, 154.2702383333, 154.830495];[154.18983, 155.4133783333, 157.814315];[153.97886, 154.135555, 154.41157];[153.692315, 154.0490566667, 154.56693];[154.033235, 156.54928, 158.650745];[159.339, 164.4174416667, 168.95442];[153.63708, 163.0384333333, 177.4433];[154.39774, 161.4247, 168.952535];[153.960215, 154.1074416667, 154.36378];[154.036985, 154.1104583333, 154.224635];[155.297975, 157.2531333333, 158.682155];[154.067545, 155.0066933333, 156.8769];[154.278485, 155.6582983333, 156.415785];[155.91993, 164.8891966667, 172.58665];[154.36802, 155.6776383333, 156.96442];[154.14702, 155.763085, 157.82991];[153.504615, 155.5000466667, 159.28519];[154.082405, 161.0394916667, 173.140345];[153.9827, 154.2042016667, 154.557495];[160.263555, 162.476955, 166.87769];[153.76215, 158.921765, 163.770585];[153.615355, 154.08489, 154.93589];[154.821155, 156.317015, 159.144025];[157.875615, 171.26194, 192.06044];[171.386215, 181.0132266667, 199.03737];[154.655155, 156.6214783333, 157.83283];[154.962735, 158.90176, 163.538915];[154.02744, 154.6490283333, 155.85148];[156.10988, 158.7861233333, 162.059305];[153.650465, 154.2763566667, 155.37318];[162.23211, 165.3983433333, 167.79982];[172.0736, 180.6708083333, 189.3623];[154.82339, 162.1802916667, 173.916185];[153.69247, 155.73317, 159.653775];[153.67363, 153.92486, 154.125325]
198.252.206.16;FranceIX;[72.859681, 72.9612746667, 73.107135];[72.832117, 72.8820766667, 72.96935];[72.945902, 72.9791486667, 73.001924];[72.845872, 72.8880763333, 72.942382];[72.807124, 73.002263, 73.202916];[72.858516, 72.9851906667, 73.071167];[72.985105, 73.0885126667, 73.226275];[72.993835, 73.0926906667, 73.240264];[72.863032, 72.8876803333, 72.913854];[73.064756, 73.0904073333, 73.113905];[73.047113, 73.1444333333, 73.308746];[72.780615, 72.871631, 72.995845];[72.922202, 73.1459376667, 73.490518];[72.660015, 72.9674883333, 73.22627];[72.663681, 72.8674593333, 73.092921];[72.901479, 73.0357446667, 73.10543];[73.055492, 73.1509846667, 73.295247];[72.81107, 72.9007463333, 72.982195];[72.99369, 73.0824963333, 73.170473];[72.942282, 73.094714, 73.325361];[72.931937, 72.9709356667, 73.038573];[72.894764, 72.9113613333, 72.936272];[72.883861, 72.9426373333, 73.006979];[72.936467, 72.9877366667, 73.028558];[72.940727, 72.9918433333, 73.089171];[72.825258, 72.976231, 73.088196];[72.847012, 73.095957, 73.295792];[72.903629, 72.9422323333, 72.99446];[72.882584, 72.927341, 72.958761];[72.911808, 72.961691, 73.012094];[72.738467, 73.020201, 73.210371];[72.911323, 72.990465, 73.076987];[72.809359, 72.9357126667, 73.051177];[72.855516, 73.0378466667, 73.22648];[73.049307, 73.081809, 73.134093];[72.755921, 72.9550683333, 73.120784]
198.252.206.16;mPlane;[86.736, 90.4743333333, 93.244];[86.54, 86.6143333333, 86.703];[86.474, 91.4536666667, 94.172];[86.504, 86.5516666667, 86.625];[86.67, 87.2666666667, 87.702];[86.808, 87.4423333333, 88.306];[86.788, 88.6806666667, 89.88];[88.155, 91.0863333333, 96.106];[86.91, 89.0236666667, 91.407];[86.525, 86.849, 87.26];[86.815, 90.9933333333, 93.102];[86.719, 90.3316666667, 92.643];[86.579, 89.341, 94.705];[89.12, 89.9983333333, 91.745];[86.529, 86.7253333333, 86.929];[86.74, 90.531, 92.813];[86.615, 86.6533333333, 86.685];[91.487, 92.2193333333, 92.922];[86.628, 89.1603333333, 90.55];[86.566, 88.774, 93.024];[86.72, 87.9336666667, 90.188];[86.513, 86.563, 86.603];[86.599, 88.1323333333, 89.044];[86.806, 88.6076666667, 92.038];[90.961, 91.9206666667, 92.943];[88.689, 89.6353333333, 90.274];[86.631, 93.5493333333, 97.081];[86.585, 86.623, 86.693];[86.708, 93.6003333333, 97.822];[86.559, 86.609, 86.672];[86.604, 86.753, 86.949];[86.565, 86.6556666667, 86.749];[86.688, 87.583, 89.176];[91.746, 93.7856666667, 95.24];[86.695, 88.4713333333, 90.206];[86.654, 88.1776666667, 91.195]
198.252.206.16;LISP-Lab;[85.585875, 85.7156116667, 85.81497];[84.90106, 85.09063, 85.255305];[84.8749, 84.9292833333, 85.03396];[85.162025, 86.3224933333, 88.63181];[85.03767, 85.25105, 85.42173];[85.02651, 85.3433683333, 85.898765];[84.952175, 85.8279433333, 86.322865];[85.20241, 87.643215, 92.20346];[85.02983, 85.228975, 85.426445];[84.952095, 85.06991, 85.160895];[85.132675, 85.1663616667, 85.204865];[85.62132, 90.0219333333, 93.648625];[84.95718, 85.1681016667, 85.29481];[85.222855, 87.0973283333, 90.133645];[85.3679, 88.5959716667, 90.322995];[85.06173, 85.22176, 85.347725];[85.12271, 85.2165366667, 85.334105];[85.44065, 86.3669466667, 88.007045];[85.04517, 85.1876783333, 85.419715];[84.84432, 85.0949066667, 85.335875];[94.66938, 102.0622766667, 110.37924];[85.00148, 85.1209466667, 85.27222];[87.20543, 91.8350616667, 94.28246];[85.22706, 85.82268, 86.607935];[-1, -1, -1];[88.44214, 90.47842, 92.53724];[107.489755, 123.401925, 131.633945];[87.55599, 88.0011616667, 88.822865];[85.134915, 86.5686683333, 88.77306];[85.18104, 85.657305, 86.27157];[86.28777, 86.7369033333, 87.42644];[86.033175, 93.939655, 101.846135];[86.15747, 92.5423733333, 99.707275];[101.783615, 103.7068533333, 106.37493];[86.98542, 88.1143283333, 89.328825];[86.29234, 87.89547, 90.220805]
198.252.206.16;rmd;[75.884115, 76.3222816667, 76.87991];[75.98498, 76.20641, 76.33238];[76.16142, 76.3036716667, 76.387695];[96.545875, 96.7491833333, 97.115155];[75.900955, 76.40296, 76.6614];[76.52134, 76.5930383333, 76.683285];[76.12673, 76.4257, 76.816515];[75.90871, 76.016665, 76.17026];[76.07742, 76.2016016667, 76.324665];[76.57958, 76.6429033333, 76.694855];[76.0296, 76.3126533333, 76.8705];[75.854755, 76.1058483333, 76.411735];[75.949025, 76.4903616667, 76.853965];[76.06656, 76.4481333333, 76.82196];[76.198095, 80.2626583333, 88.32283];[76.325995, 76.5160233333, 76.69183];[76.209405, 78.1870816667, 81.0441];[76.37945, 76.689895, 76.98734];[76.603645, 76.6407666667, 76.698685];[76.18886, 76.3478633333, 76.654565];[76.02537, 76.4203233333, 76.71171];[76.37662, 80.2407383333, 87.57219];[76.0107, 76.230185, 76.368315];[76.075015, 76.2446133333, 76.38752];[76.101565, 76.171435, 76.217905];[76.01025, 76.1288983333, 76.24391];[76.095005, 76.3689366667, 76.564625];[76.11285, 76.434215, 76.878215];[76.08449, 76.5634466667, 76.895585];[76.16658, 76.2507583333, 76.343925];[76.15447, 76.5326183333, 76.734345];[75.94664, 76.5270833333, 76.86496];[89.380875, 89.7138683333, 90.178835];[89.65987, 89.742195, 89.89492];[89.28934, 89.4277416667, 89.541955]
217.20.147.94;mPlane;[55.439, 55.526, 55.573];[55.375, 58.8863333333, 64.108];[55.39, 59.0833333333, 63.449];[55.345, 55.4386666667, 55.561];[55.434, 60.9443333333, 64.314];[55.898, 56.472, 57.019];[57.91, 59.238, 60.042];[55.417, 59.315, 66.072];[64.229, 65.6913333333, 67.889];[55.521, 59.554, 65.271];[55.362, 57.4116666667, 59.092];[55.384, 55.4866666667, 55.56];[55.445, 58.9843333333, 65.919];[60.395, 62.1136666667, 64.966];[55.323, 56.561, 58.298];[55.466, 55.5616666667, 55.665];[55.381, 55.9216666667, 56.95];[55.363, 55.41, 55.477];[55.407, 55.5503333333, 55.689];[55.574, 55.677, 55.853];[62.524, 64.0146666667, 66.213];[55.39, 56.5753333333, 58.803];[63.939, 65.0236666667, 66.16];[55.397, 56.905, 59.789];[55.363, 55.47, 55.605];[55.36, 55.5066666667, 55.719];[55.514, 55.9926666667, 56.704];[55.412, 55.4616666667, 55.498];[55.345, 61.205, 64.517];[55.346, 55.4783333333, 55.558];[55.6, 57.574, 58.774];[58.97, 59.8786666667, 60.903];[57.169, 60.0206666667, 63.85];[63.926, 64.3526666667, 64.625];[55.355, 55.6533333333, 56.052];[56.012, 57.3183333333, 59.337]
217.20.147.94;rmd;[62.686595, 62.9428233333, 63.277145];[63.061565, 63.1380216667, 63.19406];[62.532395, 62.9948466667, 63.307335];[62.598335, 62.903715, 63.293245];[62.802395, 62.8800683333, 62.944795];[62.84516, 62.8562, 62.86819];[62.62544, 62.884585, 63.215915];[62.40916, 62.62509, 62.767705];[63.012895, 63.1726833333, 63.356175];[62.75135, 62.82493, 62.867285];[62.823135, 63.042025, 63.440715];[62.560785, 63.2740283333, 63.898275];[62.646375, 63.3524, 64.671345];[62.743855, 62.891795, 63.08388];[63.2168, 63.7226716667, 64.68658];[106.13377, 106.4496, 106.894265];[74.483975, 76.9963383333, 79.299165];[80.089975, 86.33971, 92.75215];[62.772035, 62.97515, 63.28735];[76.656615, 82.441295, 87.763105];[62.59988, 64.7402633333, 68.281255];[64.54852, 68.2998033333, 73.579645];[153.715095, 156.003655, 158.556665];[62.68433, 62.9881833333, 63.33114];[62.592725, 62.8918116667, 63.12042];[62.619085, 65.09633, 69.72448];[62.49388, 62.6733916667, 62.82163];[62.919545, 63.2763816667, 63.470725];[62.786755, 63.2175933333, 63.458335];[62.67685, 63.0333966667, 63.322045];[153.110555, 158.0951083333, 162.195105];[159.290725, 160.6144133333, 161.636115];[61.855135, 62.2084683333, 62.71929];[61.72795, 62.9254083333, 64.86751];[74.40209, 77.2912566667, 79.750275];[64.263975, 66.059945, 69.429345]
217.20.147.94;FranceIX;[52.706043, 52.8626623333, 53.061737];[53.036253, 53.0462193333, 53.058647];[52.694063, 52.974844, 53.133448];[52.706293, 53.047751, 53.496423];[52.90066, 53.001423, 53.059502];[52.707663, 52.8114163333, 53.002534];[52.834478, 52.967268, 53.114039];[52.78179, 53.04017, 53.278713];[52.811893, 52.9395406667, 53.033453];[52.663075, 52.922495, 53.068752];[52.981861, 53.0139876667, 53.042483];[52.958017, 53.0359766667, 53.11421];[52.968711, 53.0503926667, 53.141209];[52.960706, 53.082993, 53.199626];[52.742731, 52.9140926667, 53.12627];[52.78607, 52.9511603333, 53.126644];[52.589133, 52.9134003333, 53.10673];[52.898784, 53.018794, 53.126989];[52.816739, 52.9156683333, 53.033653];[52.819198, 52.9602893333, 53.139278];[52.721978, 52.953285, 53.165597];[52.68088, 52.8657713333, 52.99529];[52.647965, 52.7469263333, 52.880451];[52.894574, 53.0535403333, 53.192391];[52.784439, 52.9252826667, 53.015624];[52.958621, 53.0120956667, 53.047738];[52.943977, 53.0446243333, 53.107825];[53.092995, 53.1088946667, 53.117014];[52.914803, 53.125188, 53.328862];[53.020833, 53.0698296667, 53.161437];[53.018049, 53.079043, 53.177452];[52.702273, 52.8450733333, 52.986655];[52.936948, 53.0357166667, 53.089476];[53.012459, 53.1295626667, 53.286063];[52.950631, 53.0354663333, 53.119825];[53.111055, 53.142584, 53.179762]
217.20.147.94;LISP-Lab;[71.463915, 71.6246333333, 71.85538];[71.36643, 73.119295, 75.994815];[71.49653, 71.65256, 71.732695];[71.543255, 71.7239083333, 71.998645];[71.554275, 71.8380666667, 72.10059];[71.663185, 73.63405, 77.564975];[71.6621, 71.7407316667, 71.864555];[71.433995, 71.6600016667, 71.97681];[71.513405, 71.825215, 72.15335];[71.412685, 71.7141016667, 72.21766];[71.48665, 71.63288, 71.884445];[71.20256, 71.4095716667, 71.684675];[71.822905, 73.968035, 76.22653];[71.684675, 73.9798783333, 76.00847];[71.745245, 100.1897566667, 155.864315];[71.53227, 71.8590166667, 72.145355];[71.389575, 71.5476583333, 71.628485];[71.825565, 73.1029366667, 74.4225];[71.43281, 71.58625, 71.754315];[71.513515, 72.0272466667, 72.911355];[73.200385, 80.4666733333, 85.032245];[71.49406, 72.3355483333, 73.48124];[71.56763, 74.4732916667, 79.37776];[71.39881, 71.5433566667, 71.790505];[71.47926, 74.7788216667, 76.777275];[71.51706, 72.9220533333, 75.331795];[78.623785, 79.5656, 81.22626];[71.4894, 71.855305, 72.17887];[71.40682, 80.1614916667, 84.902495];[71.690415, 72.9227616667, 74.53913];[71.646035, 71.8679566667, 72.145505];[86.88891, 89.0029533333, 91.30744];[89.87627, 90.4774483333, 90.805055];[80.62406, 85.9199266667, 89.805095];[71.63738, 72.402725, 73.68626];[71.65776, 71.68694, 71.72139]
208.82.238.129;mPlane;[157.8, 163.0085, 168.217];[155.54, 156.6996666667, 157.928];[156.603, 157.6006666667, 158.782];[161.84, 162.152, 162.377];[165.77, 169.8436666667, 172.376];[156.192, 156.7663333333, 157.483];[155.494, 159.4966666667, 165.104];[155.466, 155.4743333333, 155.488];[159.021, 159.6423333333, 160.663];[156.687, 159.1693333333, 164.048];[155.371, 155.455, 155.535];[158.747, 159.0286666667, 159.585];[156.411, 158.9893333333, 162.292];[157.491, 158.439, 159.221];[156.255, 161.4083333333, 164.378];[155.343, 155.4106666667, 155.478];[164.117, 165.0046666667, 165.848];[155.405, 155.5036666667, 155.675];[155.513, 155.6206666667, 155.679];[155.357, 155.4466666667, 155.616];[155.407, 155.485, 155.53];[160.841, 161.8003333333, 162.609];[155.393, 158.5406666667, 162.618];[155.381, 155.4793333333, 155.58];[155.389, 155.4763333333, 155.619];[155.412, 159.0866666667, 166.306];[155.381, 156.207, 157.775];[156.199, 162.4026666667, 173.522];[155.318, 155.7213333333, 156.438];[161.114, 162.378, 163.709];[155.909, 156.0273333333, 156.109];[155.395, 155.4863333333, 155.578];[157.189, 158.1513333333, 159.191];[155.393, 158.6096666667, 164.84];[155.401, 155.9586666667, 156.999];[156.866, 158.0646666667, 159.268]
